Ward,time_period,predicted_trend,predicted_value,lower_bound,upper_bound,predicted_trend_CI,ci_position,ci_gap,ci_badge,horizon,County,observed,observed_trend_2mo,alert_flag
Kalaliyo,2022-11-01,Stable,0.0,-0.0001413837904692,0.0021030058618634,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2022-11-01,Stable,0.001731681,1.4967502374929633e-05,0.0107290029991418,Stable,below_lower,1.4967502374929633e-05,▲ +0.0%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2022-11-01,Increasing,0.018053666,0.0098533649463206,0.0413588704541325,Stable,below_lower,0.0098533649463206,▲ +1.0%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2022-12-01,Stable,0.0008683752,-8.124788218992761e-05,0.0144507803022861,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2022-12-01,Increasing,0.027174857,0.0113050557207316,0.0303964252583682,Increasing,below_lower,0.0113050557207316,▲ +1.1%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2022-12-01,Increasing,0.04355127,0.0144286689348518,0.1331114716827869,Increasing,below_lower,0.0144286689348518,▲ +1.4%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2023-01-01,Stable,0.025420424,0.0092563438694924,0.0434403406456112,Stable,within,0.0,Within CI,1mo,Mandera,0.0254107129435791,Increasing,False
Kalaliyo,2023-01-01,Stable,0.03159416,0.0245507190935313,0.1236012745648621,Stable,within,0.0,Within CI,2mo,Mandera,0.0254107129435791,Increasing,False
Kalaliyo,2023-01-01,Increasing,0.06618967,0.0309125732630491,0.1525427937507629,Stable,below_lower,0.00550186031947,▲ +0.6%,3mo,Mandera,0.0254107129435791,Increasing,False
Kalaliyo,2023-02-01,Increasing,0.20795831,0.1524343214929104,0.3404548764228821,Increasing,below_lower,0.024227331808667096,▲ +2.4%,1mo,Mandera,0.1282069896842433,Increasing,False
Kalaliyo,2023-02-01,Stable,0.13705736,0.1144664447754621,0.3146976366639137,Stable,within,0.0,Within CI,2mo,Mandera,0.1282069896842433,Increasing,False
Kalaliyo,2023-02-01,Increasing,0.18000473,0.0890829421579837,0.3352564111351966,Stable,within,0.0,Within CI,3mo,Mandera,0.1282069896842433,Increasing,True
Kalaliyo,2023-03-01,Increasing,0.19115023,0.1131875339895486,0.2891854524612426,Stable,within,0.0,Within CI,1mo,Mandera,0.1347691147400866,Stable,False
Kalaliyo,2023-03-01,Stable,0.14435053,0.1044083062559366,0.3018997773528099,Stable,within,0.0,Within CI,2mo,Mandera,0.1347691147400866,Stable,False
Kalaliyo,2023-03-01,Stable,0.13530166,0.0833522800356149,0.2164622880518436,Stable,within,0.0,Within CI,3mo,Mandera,0.1347691147400866,Stable,True
Kalaliyo,2023-04-01,Stable,0.12269137,0.072604364901781,0.2480733901262282,Stable,within,0.0,Within CI,1mo,Mandera,0.1138482198239203,Decreasing,False
Kalaliyo,2023-04-01,Decreasing,0.098762326,0.0338548796251416,0.1637055836617946,Stable,within,0.0,Within CI,2mo,Mandera,0.1138482198239203,Decreasing,False
Kalaliyo,2023-04-01,Decreasing,0.08693108,0.019699712190777,0.1248307224363088,Stable,within,0.0,Within CI,3mo,Mandera,0.1138482198239203,Decreasing,True
Kalaliyo,2023-05-01,Stable,0.087694086,0.0482728220522403,0.1166811306029558,Stable,within,0.0,Within CI,1mo,Mandera,0.0863457106402961,Decreasing,False
Kalaliyo,2023-05-01,Decreasing,0.07322415,0.0292641719803214,0.1140781916677951,Stable,within,0.0,Within CI,2mo,Mandera,0.0863457106402961,Decreasing,False
Kalaliyo,2023-05-01,Decreasing,0.04722313,0.0148094942327588,0.1109882980585098,Stable,within,0.0,Within CI,3mo,Mandera,0.0863457106402961,Decreasing,False
Kalaliyo,2023-06-01,Decreasing,0.044434648,0.0316925240680575,0.0774045776575803,Stable,within,0.0,Within CI,1mo,Mandera,0.0587943083490448,Decreasing,False
Kalaliyo,2023-06-01,Decreasing,0.04448028,0.0144554527942091,0.0817222572863101,Stable,within,0.0,Within CI,2mo,Mandera,0.0587943083490448,Decreasing,False
Kalaliyo,2023-06-01,Decreasing,0.040680252,0.0084920493885874,0.0862075340002775,Stable,within,0.0,Within CI,3mo,Mandera,0.0587943083490448,Decreasing,False
Kalaliyo,2023-07-01,Increasing,0.06987594,0.0127674831543117,0.0799479078501462,Stable,within,0.0,Within CI,1mo,Mandera,0.0359430174972338,Decreasing,False
Kalaliyo,2023-07-01,Decreasing,0.00949561,0.0052959312684834,0.0325662357732653,Stable,above_upper,-0.0033767817239685055,▼ -0.3%,2mo,Mandera,0.0359430174972338,Decreasing,False
Kalaliyo,2023-07-01,Decreasing,0.016045157,0.0039851471083238,0.0238418236374855,Decreasing,above_upper,-0.012101193859748303,▼ -1.2%,3mo,Mandera,0.0359430174972338,Decreasing,False
Kalaliyo,2023-08-01,Stable,0.02805528,0.0062937715090811,0.049956695921719,Stable,within,0.0,Within CI,1mo,Mandera,0.019728151426535,Decreasing,False
Kalaliyo,2023-08-01,Decreasing,0.00806898,0.0036653963266871,0.022551423870027,Stable,within,0.0,Within CI,2mo,Mandera,0.019728151426535,Decreasing,False
Kalaliyo,2023-08-01,Stable,0.011111388,0.0031565545708872,0.0165861692279577,Stable,above_upper,-0.003141982198577302,▼ -0.3%,3mo,Mandera,0.019728151426535,Decreasing,False
Kalaliyo,2023-09-01,Stable,0.0116880555,0.0068500763271003,0.0256163924001157,Stable,within,0.0,Within CI,1mo,Mandera,0.0097221304979849,Decreasing,False
Kalaliyo,2023-09-01,Stable,0.0056704567,0.0035332093597389,0.0124632075428962,Stable,within,0.0,Within CI,2mo,Mandera,0.0097221304979849,Decreasing,False
Kalaliyo,2023-09-01,Stable,0.0044848793,0.0017788865370675,0.0118355645332485,Stable,within,0.0,Within CI,3mo,Mandera,0.0097221304979849,Decreasing,False
Kalaliyo,2023-10-01,Stable,0.0071621295,0.0031268110964447,0.0121644587256014,Stable,within,0.0,Within CI,1mo,Mandera,0.0043018215153403,Stable,False
Kalaliyo,2023-10-01,Stable,0.0045043654,0.0014368523843586,0.0089413022156804,Stable,within,0.0,Within CI,2mo,Mandera,0.0043018215153403,Stable,False
Kalaliyo,2023-10-01,Stable,0.004731855,0.0014021205017343,0.0117561926599591,Stable,within,0.0,Within CI,3mo,Mandera,0.0043018215153403,Stable,False
Kalaliyo,2023-11-01,Stable,0.002164191,0.0007174000842496,0.0057270023738965,Stable,within,0.0,Within CI,1mo,Mandera,0.0016108870379014,Stable,False
Kalaliyo,2023-11-01,Stable,0.0005947457,0.0005648446589475,0.005830587260425,Stable,within,0.0,Within CI,2mo,Mandera,0.0016108870379014,Stable,False
Kalaliyo,2023-11-01,Stable,0.004001822,0.0012416223762556,0.011475347680971,Stable,within,0.0,Within CI,3mo,Mandera,0.0016108870379014,Stable,False
Kalaliyo,2023-12-01,Stable,0.0007251842,0.0002120300443493,0.0075243955478072,Stable,below_lower,3.560034302149998e-05,▲ +0.0%,1mo,Mandera,0.0001764297013278,Stable,False
Kalaliyo,2023-12-01,Stable,0.004255398,0.0003826496642432,0.0351989859715104,Stable,below_lower,0.00020621996291539998,▲ +0.0%,2mo,Mandera,0.0001764297013278,Stable,False
Kalaliyo,2023-12-01,Stable,0.0046669617,0.0008733195369131,0.018110625538975,Stable,below_lower,0.0006968898355853,▲ +0.1%,3mo,Mandera,0.0001764297013278,Stable,False
Kalaliyo,2024-01-01,Stable,0.0041328813,5.584608752542409e-05,0.0152177837211638,Stable,below_lower,5.584608752542409e-05,▲ +0.0%,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-01-01,Stable,0.0012435953,0.0002963855440611,0.0071748628281056,Stable,below_lower,0.0002963855440611,▲ +0.0%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-01-01,Stable,0.0063478835,0.0002537230058806,0.0089554654899984,Stable,below_lower,0.0002537230058806,▲ +0.0%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-02-01,Stable,0.0012918884,-0.0001792910748918,0.0040336019359529,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-02-01,Stable,0.0014301079,-0.0007355518668191,0.0034688374027609,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-02-01,Stable,0.0034606569,-0.0004265193259925,0.0053830137010663,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-03-01,Stable,0.0020436845,-0.0006541130976984,0.0027012087870389,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-03-01,Stable,7.79306e-05,-0.0005681535520125,0.0018030512146651,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-03-01,Stable,0.00026063286,-0.0004647127920179,0.0057662665378302,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-04-01,Stable,0.00030825377,-0.0004734899455797,0.0013192383805289,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-04-01,Stable,0.0038006634,-0.0004027220318675,0.0044079549610614,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-04-01,Stable,0.00038825674,-0.0006139819306554,0.0105332345701754,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-05-01,Stable,0.0003855977,-0.0003125846589682,0.0020198351005092,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-05-01,Stable,0.00039274854,-0.0004488050122745,0.0044103987514972,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-05-01,Stable,0.0006403824,-0.000513908630819,0.0021476061432622,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-06-01,Stable,0.0001523121,-0.0003327485697809,0.0027165634441189,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-06-01,Stable,0.0079078805,-4.468423521757355e-05,0.0065148576628416,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-06-01,Stable,0.0024461078,-0.0006678160163573,0.0040968675399199,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-07-01,Stable,0.00010476168,-0.0005043817101977,0.0052470675203949,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-07-01,Stable,0.0012402071,-0.0008365523710381,0.0079630910884588,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-07-01,Stable,0.0,-0.0007838948309654,0.0044549633748829,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-08-01,Stable,0.003814875,-0.0006727703439537,0.0089050222188234,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-08-01,Stable,0.00011892514,-0.0008146547246724,0.0056554378243163,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-08-01,Stable,0.0,-0.0012130702438298,0.0057617012411355,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-09-01,Stable,0.00027907226,-0.0004842238951823,0.0021166433230973,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-09-01,Stable,0.0,-0.0009633426408981,0.0003431429635384,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-09-01,Stable,0.0,-0.0013144654571078,0.0006809282989706,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-10-01,Stable,0.0002711722,-0.0005632048909319,0.0017874687910079,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-10-01,Stable,0.0,-0.0009985334880184,0.000501657143468,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-10-01,Stable,0.0018353552,-0.0009901152516249,0.0064905986655503,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-11-01,Stable,0.0,-0.0006553118291776,0.0041371709667146,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-11-01,Stable,0.0015642628,-0.0002179378185246,0.0061280318535864,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-11-01,Stable,0.0016401666,-0.000314077278017,0.0051579935941845,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2024-12-01,Stable,0.0004745267,7.876887029851792e-05,0.0106091395486146,Stable,below_lower,7.876887029851792e-05,▲ +0.0%,1mo,Mandera,0.0,Stable,False
Kalaliyo,2024-12-01,Stable,0.0030666138,-0.0004283217611373,0.0076894009020179,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2024-12-01,Stable,0.0015035066,-0.0004968113848008,0.0054710010532289,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-01-01,Stable,0.0015870136,-0.0002496376764611,0.0079348805826157,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-01-01,Stable,0.0013979246,-0.0008047768351389,0.0041262878337874,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-01-01,Stable,0.0052271467,-0.0004102449616766,0.0109209435991942,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-02-01,Stable,0.00035492287,-0.0009583446255419,0.0029177768272347,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-02-01,Stable,0.0013746807,-0.0013902455742936,0.0009672612708527,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-02-01,Stable,0.0012805588,-0.000958679273026,0.0053360256599262,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-03-01,Stable,0.0,-0.0006511811807285,0.0036247100098989,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-03-01,Stable,2.447788e-05,-0.0005243284831522,0.0039334326051175,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-03-01,Stable,0.00065233966,-0.0007822000276064,0.0076929111033678,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-04-01,Stable,0.0010171842,-0.0002992504349094,0.003142484719865,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-04-01,Stable,0.0,-0.0007469271105946,0.0012649616226553,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-04-01,Stable,0.0025949322,-0.0038530795485712,0.0121395122259855,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-05-01,Stable,0.00023132323,-0.0003537357843015,0.0015586238296236,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-05-01,Stable,0.0,-0.0039703980321064,0.011932817287743,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-05-01,Increasing,0.018783921,0.0021559780812822,0.0387830860912799,Stable,below_lower,0.0021559780812822,▲ +0.2%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-06-01,Stable,0.007353584,-0.000552436246653,0.0108330557122826,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-06-01,Stable,0.009903008,-0.0021361745544709,0.0232088753022253,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-06-01,Increasing,0.016575277,-0.0008139897021465,0.0470243267714977,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-07-01,Stable,0.0064069135,-0.0002777987683657,0.011930813267827,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-07-01,Increasing,0.010772362,-0.0009600587451132,0.026994211692363,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-07-01,Increasing,0.011805858,-0.0013283972046338,0.0500072183087468,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-08-01,Stable,0.001008811,-0.0007875474228058,0.0098874618299305,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-08-01,Increasing,0.015938703,-0.0015222757996525,0.021170038729906,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-08-01,Increasing,0.032386728,-0.0002344492895645,0.0450906561687588,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-09-01,Stable,0.002103932,-0.0012233967659994,0.0074808948440477,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-09-01,Increasing,0.014837594,-0.0020578366704285,0.0218106087297201,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-09-01,Increasing,0.034047835,-0.0016659188142511,0.0460448672994971,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-10-01,Stable,0.0,-0.0015650160145014,0.0067390935728326,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-10-01,Stable,0.009167144,-0.002676358714234,0.0205936192534863,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-10-01,Increasing,0.02635908,2.0278044030420008e-05,0.042565088905394,Stable,below_lower,2.0278044030420008e-05,▲ +0.0%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-11-01,Stable,0.0,-0.0017391129513271,0.0122010588645935,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-11-01,Increasing,0.019731693,-0.0013452850631438,0.0266353476792573,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-11-01,Increasing,0.040343873,-0.0003327909435029,0.042145618237555,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2025-12-01,Stable,0.0,-0.0002827123200404,0.0168762966059148,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2025-12-01,Increasing,0.017993886,0.0019922292034607,0.0316775657236576,Stable,below_lower,0.0019922292034607,▲ +0.2%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2025-12-01,Increasing,0.025433268,-0.0004865681752562,0.0444702101871371,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-01-01,Stable,0.0019922412,-0.0009572969516739,0.0127226897515356,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-01-01,Stable,0.0016245891,-0.0041561822872608,0.015237331809476,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-01-01,Stable,0.009990942,0.0006694970652461,0.0349347345530986,Stable,below_lower,0.0006694970652461,▲ +0.1%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-02-01,Stable,0.0010868044,-2.4745111295487723e-05,0.0040530343074351,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-02-01,Stable,0.00057217863,0.0004631206087651,0.0136120978277176,Stable,below_lower,0.0004631206087651,▲ +0.0%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-02-01,Stable,0.007165062,0.0036402751225978,0.0265018966048955,Stable,below_lower,0.0036402751225978,▲ +0.4%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-03-01,Stable,0.00018493761,-8.465416794933842e-05,0.002344404393807,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-03-01,Stable,0.0036877324,0.0009294200921431,0.0125096121337264,Stable,below_lower,0.0009294200921431,▲ +0.1%,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-03-01,Stable,0.0031382446,0.0026446100557222,0.0268673100508749,Stable,below_lower,0.0026446100557222,▲ +0.3%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-04-01,Stable,3.0686013e-05,-0.0002479156886693,0.0020222289836965,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-04-01,Stable,0.0024736647,-0.0006546519522089,0.0113997114822268,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-04-01,Increasing,0.01515732,0.0032123432494699,0.0247727775946259,Stable,below_lower,0.0032123432494699,▲ +0.3%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-05-01,Stable,0.00039656562,-0.0004210540559142,0.0043733656872063,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-05-01,Stable,0.005213697,-0.0040144472150132,0.015232982719317,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-05-01,Increasing,0.014302712,-0.0040982866194099,0.0327247280627489,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-06-01,Stable,0.0,-0.0002856553459423,0.0025705042178742,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-06-01,Stable,0.0,-0.0008629626128822,0.0151885982602834,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-06-01,Increasing,0.011478943,5.579395656241142e-05,0.0322578346356749,Stable,below_lower,5.579395656241142e-05,▲ +0.0%,3mo,Mandera,0.0,Stable,False
Kalaliyo,2026-07-01,Stable,0.00022191054,-0.000337618283811,0.0047265905886888,Stable,within,0.0,Within CI,1mo,Mandera,0.0,Stable,False
Kalaliyo,2026-07-01,Stable,0.001118272,-0.0045812762342393,0.0143861800432205,Stable,within,0.0,Within CI,2mo,Mandera,0.0,Stable,False
Kalaliyo,2026-07-01,Stable,0.008643895,-0.003710758453235,0.0302970038726925,Stable,within,0.0,Within CI,3mo,Mandera,0.0,Stable,False
Kangeta,2021-05-01,Stable,0.00017797528,2.111246167260106e-05,0.0038462171447463,Stable,below_lower,2.111246167260106e-05,▲ +0.0%,1mo,Meru,0.0,No Data,False
Kangeta,2021-05-01,Stable,0.00014135739,2.577167097115308e-05,0.0037924525444395,Stable,below_lower,2.577167097115308e-05,▲ +0.0%,2mo,Meru,0.0,No Data,False
Kangeta,2021-05-01,Stable,0.00028278667,-4.42980835941853e-05,0.0031545728212222,Stable,within,0.0,Within CI,3mo,Meru,0.0,No Data,False
Kangeta,2021-06-01,Stable,0.00053099025,4.313920198910637e-05,0.0094531964045017,Stable,below_lower,4.313920198910637e-05,▲ +0.0%,1mo,Meru,0.0,Stable,False
Kangeta,2021-06-01,Stable,0.00013695257,5.601270459010266e-05,0.0080471326597034,Stable,below_lower,5.601270459010266e-05,▲ +0.0%,2mo,Meru,0.0,Stable,False
Kangeta,2021-06-01,Stable,0.0,-5.049450210208306e-05,0.0021896258345805,Stable,within,0.0,Within CI,3mo,Meru,0.0,Stable,False
Kangeta,2021-08-01,Stable,0.0016321263,2.327615638932912e-05,0.0027812309097498,Stable,within,0.0,Within CI,1mo,Meru,0.0015923601856176,Stable,False
Kangeta,2021-08-01,No Data,,,,No Data,within,0.0,Within CI,2mo,Meru,0.0015923601856176,Stable,False
Kangeta,2021-08-01,Stable,0.0002317638,1.701305200185743e-05,0.0029501401819288,Stable,within,0.0,Within CI,3mo,Meru,0.0015923601856176,Stable,False
Kangeta,2021-09-01,No Data,,,,No Data,within,0.0,Within CI,1mo,Meru,0.0014961679198814,Stable,False
Kangeta,2021-09-01,Stable,0.00012262813,7.857673372200225e-05,0.0016490327892825,Stable,within,0.0,Within CI,2mo,Meru,0.0014961679198814,Stable,False
Kangeta,2021-09-01,Stable,0.0085080685,0.0005266704189125,0.0109221717808395,Stable,within,0.0,Within CI,3mo,Meru,0.0014961679198814,Stable,False
Kangeta,2021-11-01,Stable,0.0068103685,0.0029950869269669,0.0113105412572622,Stable,within,0.0,Within CI,1mo,Meru,0.0050542862543906,Stable,False
Kangeta,2021-11-01,Stable,0.0020654565,0.0009489875053986,0.0111223964486271,Stable,within,0.0,Within CI,2mo,Meru,0.0050542862543906,Stable,False
Kangeta,2021-11-01,Stable,0.0052517112,0.000717056292342,0.0158787791617214,Stable,within,0.0,Within CI,3mo,Meru,0.0050542862543906,Stable,False
Kangeta,2021-12-01,Stable,0.004472361,0.0025087410816922,0.0088817249517887,Stable,within,0.0,Within CI,1mo,Meru,0.0045430492011241,Stable,False
Kangeta,2021-12-01,Stable,0.0033711742,0.0012388823612127,0.0087363859638571,Stable,within,0.0,Within CI,2mo,Meru,0.0045430492011241,Stable,False
Kangeta,2021-12-01,Stable,0.0010987708,0.0004497456451645,0.0072525673545896,Stable,within,0.0,Within CI,3mo,Meru,0.0045430492011241,Stable,False
Kangeta,2022-01-01,Stable,0.003465966,0.0024827780667692,0.0055257079191505,Stable,within,0.0,Within CI,1mo,Meru,0.003684221162076,Stable,False
Kangeta,2022-01-01,Stable,0.002978358,0.0011600587051361,0.0052279851632192,Stable,within,0.0,Within CI,2mo,Meru,0.003684221162076,Stable,False
Kangeta,2022-01-01,Stable,0.0026172276,0.0008130659814924,0.0049694567918777,Stable,within,0.0,Within CI,3mo,Meru,0.003684221162076,Stable,False
Kangeta,2022-02-01,Stable,0.0036255142,0.0015128293482121,0.00531569912564,Stable,within,0.0,Within CI,1mo,Meru,0.0026927829150715,Stable,False
Kangeta,2022-02-01,Stable,0.0023170414,0.0007667870115255,0.0041195527184754,Stable,within,0.0,Within CI,2mo,Meru,0.0026927829150715,Stable,False
Kangeta,2022-02-01,Stable,0.0018888244,0.0005995456245727,0.0038691277615725,Stable,within,0.0,Within CI,3mo,Meru,0.0026927829150715,Stable,False
Kangeta,2022-03-01,Stable,0.0025668577,0.0005970842816168,0.0037509283749386,Stable,within,0.0,Within CI,1mo,Meru,0.0017720665951258,Stable,False
Kangeta,2022-03-01,Stable,0.0020042262,0.000512608574354,0.0040935155702754,Stable,within,0.0,Within CI,2mo,Meru,0.0017720665951258,Stable,False
Kangeta,2022-03-01,Stable,0.0011167927,0.0002296293663675,0.0032481275848112,Stable,within,0.0,Within CI,3mo,Meru,0.0017720665951258,Stable,False
Kangeta,2022-04-01,Stable,0.0024544485,0.0002505449287127,0.0067911251680925,Stable,within,0.0,Within CI,1mo,Meru,0.0010490102144985,Stable,False
Kangeta,2022-04-01,Stable,0.00037930717,0.0001122559133364,0.0019240556459408,Stable,within,0.0,Within CI,2mo,Meru,0.0010490102144985,Stable,False
Kangeta,2022-04-01,Stable,0.001655699,0.0003618543501943,0.0031056283623911,Stable,within,0.0,Within CI,3mo,Meru,0.0010490102144985,Stable,False
Kangeta,2022-05-01,Stable,0.0006970892,4.482107087824261e-05,0.0018674728926271,Stable,within,0.0,Within CI,1mo,Meru,0.0005581339285356,Stable,False
Kangeta,2022-05-01,Stable,0.0016015728,0.0001413138656062,0.0018337196903303,Stable,within,0.0,Within CI,2mo,Meru,0.0005581339285356,Stable,False
Kangeta,2022-05-01,Stable,0.0019894368,0.0003210380324162,0.0026812186464667,Stable,within,0.0,Within CI,3mo,Meru,0.0005581339285356,Stable,False
Kangeta,2022-06-01,Stable,0.0010964457,4.594381716742646e-05,0.0041619918076321,Stable,within,0.0,Within CI,1mo,Meru,0.0002667089343102,Stable,False
Kangeta,2022-06-01,Stable,0.0014707424,0.0001092046615667,0.002688398445025,Stable,within,0.0,Within CI,2mo,Meru,0.0002667089343102,Stable,False
